Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
Site,,,,,,                ,,,,,,,
Date,Time,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment
12/10/2012,0.00,1.1,1.5,2,,-0.6,-0.4,2,,,#DIV/0!,,
12/10/2012,1.00,0.7,,2,,-0.4,,2,,,,,
12/10/2012,2.00,0.7,,2,,-0.6,,2,,,,,
12/10/2012,3.00,0.8,,2,,-0.5,,2,,,,,
12/10/2012,4.00,0.9,,2,,-0.6,,2,,,,,
12/10/2012,5.00,0.9,,2,,-0.4,,2,,,,,
12/10/2012,6.00,1.1,,2,,-0.3,,2,,,,,
12/10/2012,7.00,1.4,,2,,-0.2,,2,,,,,
12/10/2012,8.00,1.8,,2,,-0.1,,2,,,,,
12/10/2012,9.00,1.5,,2,,0.0,,2,,,,,
12/10/2012,10.00,1.2,,2,,0.0,,2,,,,,
12/10/2012,11.00,0.8,,2,,-0.3,,2,,,,,
12/10/2012,12.00,0.8,,2,,0.1,,2,,,,,
12/10/2012,13.00,1.1,,2,,0.3,,2,,,,,
12/10/2012,14.00,1.1,,2,,0.2,,2,,,,,
12/10/2012,15.00,1.2,,2,,0.3,,2,,,,,
12/10/2012,16.00,1.5,,2,,0.2,,2,,,,,
12/10/2012,17.00,1.3,,2,,0.0,,2,,,,,
12/10/2012,18.00,1.5,,2,,0.0,,2,,,,,
12/10/2012,19.00,4.0,,2,,0.0,,2,,,,,
12/10/2012,20.00,5.3,,2,,0.3,,2,,,,,
12/10/2012,21.00,4.1,,2,,0.2,,2,,,,,
12/10/2012,22.00,3.0,,2,,-0.3,,2,,,,,
12/10/2012,23.00,2.5,,2,,-0.2,,2,,,,,
13/10/2012,0.00,2.0,1.7,2,,-0.1,-0.1,2,,,#DIV/0!,,
13/10/2012,1.00,1.4,,2,,-0.3,,2,,,,,
13/10/2012,2.00,1.4,,2,,-0.3,,2,,,,,
13/10/2012,3.00,1.0,,2,,-0.2,,2,,,,,
13/10/2012,4.00,0.8,,2,,-0.3,,2,,,,,
13/10/2012,5.00,0.9,,2,,-0.2,,2,,,,,
13/10/2012,6.00,0.8,,2,,-0.3,,2,,,,,
13/10/2012,7.00,0.8,,2,,-0.3,,2,,,,,
13/10/2012,8.00,1.0,,2,,-0.4,,2,,,,,
13/10/2012,9.00,0.8,,2,,-0.1,,2,,,,,
13/10/2012,10.00,0.6,,2,,-0.2,,2,,,,,
13/10/2012,11.00,0.7,,2,,-0.2,,2,,,,,
13/10/2012,12.00,0.7,,2,,-0.1,,2,,,,,
13/10/2012,13.00,0.8,,2,,0.1,,2,,,,,
13/10/2012,14.00,0.8,,2,,0.4,,2,,,,,
13/10/2012,15.00,0.8,,2,,0.1,,2,,,,,
13/10/2012,16.00,1.2,,2,,0.2,,2,,,,,
13/10/2012,17.00,1.3,,2,,0.1,,2,,,,,
13/10/2012,18.00,1.3,,2,,-0.1,,2,,,,,
13/10/2012,19.00,2.4,,2,,-0.1,,2,,,,,
13/10/2012,20.00,8.3,,2,,0.1,,2,,,,,
13/10/2012,21.00,10.5,,2,,0.7,,2,,,,,
13/10/2012,22.00,6.2,,2,,0.9,,2,,,,,
13/10/2012,23.00,4.7,,2,,1.0,,2,,,,,
14/10/2012,0.00,4.2,2.1,2,,0.4,0.0,2,,,#DIV/0!,,
14/10/2012,1.00,3.0,,2,,0.6,,2,,,,,
14/10/2012,2.00,2.3,,2,,-0.1,,2,,,,,
14/10/2012,3.00,1.6,,2,,0.7,,2,,,,,
14/10/2012,4.00,1.2,,2,,0.1,,2,,,,,
14/10/2012,5.00,1.2,,2,,-0.4,,2,,,,,
14/10/2012,6.00,1.1,,2,,-0.4,,2,,,,,
14/10/2012,7.00,1.1,,2,,-0.2,,2,,,,,
14/10/2012,8.00,1.5,,2,,-0.2,,2,,,,,
14/10/2012,9.00,1.3,,2,,-0.2,,2,,,,,
14/10/2012,10.00,1.3,,2,,-0.1,,2,,,,,
14/10/2012,11.00,1.3,,2,,-0.2,,2,,,,,
14/10/2012,12.00,1.3,,2,,-0.3,,2,,,,,
14/10/2012,13.00,1.2,,2,,-0.2,,2,,,,,
14/10/2012,14.00,1.5,,2,,-0.2,,2,,,,,
14/10/2012,15.00,1.9,,2,,-0.2,,2,,,,,
14/10/2012,16.00,1.8,,2,,0.0,,2,,,,,
14/10/2012,17.00,2.1,,2,,-0.2,,2,,,,,
14/10/2012,18.00,2.1,,2,,-0.2,,2,,,,,
14/10/2012,19.00,3.4,,2,,-0.3,,2,,,,,
14/10/2012,20.00,5.2,,2,,-0.3,,2,,,,,
14/10/2012,21.00,8.8,,2,,0.1,,2,,,,,
14/10/2012,22.00,5.9,,2,,0.4,,2,,,,,
14/10/2012,23.00,3.7,,2,,0.3,,2,,,,,
15/10/2012,0.00,2.5,2.5,2,,-0.3,0.0,2,,,#DIV/0!,,
15/10/2012,1.00,1.7,,2,,-0.2,,2,,,,,
15/10/2012,2.00,1.1,,2,,-0.2,,2,,,,,
15/10/2012,3.00,1.0,,2,,-0.3,,2,,,,,
15/10/2012,4.00,0.7,,2,,-0.3,,2,,,,,
15/10/2012,5.00,0.5,,2,,-0.5,,2,,,,,
15/10/2012,6.00,0.8,,2,,-0.3,,2,,,,,
15/10/2012,7.00,0.8,,2,,-0.6,,2,,,,,
15/10/2012,8.00,0.9,,2,,-0.2,,2,,,,,
15/10/2012,9.00,1.1,,2,,-0.2,,2,,,,,
15/10/2012,10.00,1.0,,2,,-0.2,,2,,,,,
15/10/2012,11.00,1.0,,2,,0.1,,2,,,,,
15/10/2012,12.00,0.9,,2,,-0.1,,2,,,,,
15/10/2012,13.00,1.4,,2,,-0.3,,2,,,,,
15/10/2012,14.00,1.5,,2,,0.0,,2,,,,,
15/10/2012,15.00,1.7,,2,,0.1,,2,,,,,
15/10/2012,16.00,2.3,,2,,-0.1,,2,,,,,
15/10/2012,17.00,2.7,,2,,0.4,,2,,,,,
15/10/2012,18.00,2.1,,2,,0.4,,2,,,,,
15/10/2012,19.00,2.1,,2,,0.2,,2,,,,,
15/10/2012,20.00,2.3,,2,,0.0,,2,,,,,
15/10/2012,21.00,1.9,,2,,0.2,,2,,,,,
15/10/2012,22.00,1.0,,2,,-0.1,,2,,,,,
15/10/2012,23.00,0.7,,2,,-0.2,,2,,,,,
16/10/2012,0.00,0.6,1.4,2,,-0.4,-0.1,2,,,#DIV/0!,,
16/10/2012,1.00,0.5,,2,,-0.2,,2,,,,,
16/10/2012,2.00,0.2,,2,,-0.2,,2,,,,,
16/10/2012,3.00,0.0,,2,,-0.5,,2,,,,,
16/10/2012,4.00,0.1,,2,,-0.4,,2,,,,,
16/10/2012,5.00,0.0,,2,,-0.3,,2,,,,,
16/10/2012,6.00,0.2,,2,,-0.3,,2,,,,,
16/10/2012,7.00,0.2,,2,,-0.6,,2,,,,,
16/10/2012,8.00,0.3,,2,,-0.2,,2,,,,,
16/10/2012,9.00,0.4,,2,,-0.4,,2,,,,,
16/10/2012,10.00,0.3,,2,,-0.1,,2,,,,,
16/10/2012,11.00,0.4,,2,,-0.3,,2,,,,,
16/10/2012,12.00,0.5,,2,,-0.1,,2,,,,,
16/10/2012,13.00,0.5,,2,,-0.1,,2,,,,,
16/10/2012,14.00,0.6,,2,,0.1,,2,,,,,
16/10/2012,15.00,0.8,,2,,-0.1,,2,,,,,
16/10/2012,16.00,1.3,,2,,0.2,,2,,,,,
16/10/2012,17.00,0.9,,2,,0.1,,2,,,,,
16/10/2012,18.00,1.6,,2,,0.3,,2,,,,,
16/10/2012,19.00,1.8,,2,,0.5,,2,,,,,
16/10/2012,20.00,2.6,,2,,0.3,,2,,,,,
16/10/2012,21.00,1.3,,2,,0.7,,2,,,,,
16/10/2012,22.00,0.8,,2,,0.0,,2,,,,,
16/10/2012,23.00,1.1,,2,,-0.1,,2,,,,,
17/10/2012,0.00,0.5,0.7,2,,-0.1,-0.1,2,,,#DIV/0!,,
17/10/2012,1.00,0.6,,2,,-0.1,,2,,,,,
17/10/2012,2.00,0.6,,2,,-0.3,,2,,,,,
17/10/2012,3.00,0.7,,2,,-0.2,,2,,,,,
17/10/2012,4.00,0.7,,2,,-0.3,,2,,,,,
17/10/2012,5.00,0.5,,2,,0.0,,2,,,,,
17/10/2012,6.00,0.6,,2,,-0.2,,2,,,,,
17/10/2012,7.00,1.9,,2,,0.0,,2,,,,,
17/10/2012,8.00,1.7,,2,,0.3,,2,,,,,
17/10/2012,9.00,1.3,,2,,0.8,,2,,,,,
17/10/2012,10.00,2.3,,2,,SERVICE,,6,,,,,
17/10/2012,11.00,0.8,,2,,SERVICE,,6,,,,,
17/10/2012,12.00,0.6,,2,,SERVICE,,6,,,,,
17/10/2012,13.00,0.8,,2,,SERVICE,,6,,,,,
17/10/2012,14.00,0.6,,2,,SERVICE,,6,,,,,
17/10/2012,15.00,0.7,,2,,SERVICE,,6,,,,,
17/10/2012,16.00,0.9,,2,,SERVICE,,6,,,,,
17/10/2012,17.00,1.5,,2,,SERVICE,,6,,,,,
17/10/2012,18.00,1.4,,2,,0.4,,2,,,,,
17/10/2012,19.00,1.2,,2,,0.2,,2,,,,,
17/10/2012,20.00,1.1,,2,,0.2,,2,,,,,
17/10/2012,21.00,1.0,,2,,0.2,,2,,,,,
17/10/2012,22.00,0.9,,2,,0.1,,2,,,,,
17/10/2012,23.00,0.8,,2,,-0.1,,2,,,,,
18/10/2012,0.00,1.0,1.0,2,,-0.1,0.1,2,,,#DIV/0!,,
18/10/2012,1.00,0.7,,2,,0.0,,2,,,,,
18/10/2012,2.00,0.7,,2,,0.2,,2,,,,,
18/10/2012,3.00,0.6,,2,,0.0,,2,,,,,
18/10/2012,4.00,0.6,,2,,0.1,,2,,,,,
18/10/2012,5.00,0.5,,2,,0.0,,2,,,,,
18/10/2012,6.00,0.8,,2,,0.0,,2,,,,,
18/10/2012,7.00,1.6,,2,,0.2,,2,,,,,
18/10/2012,8.00,1.6,,2,,0.0,,2,,,,,
18/10/2012,9.00,cal,,0,,0.4,,2,,,,,
18/10/2012,10.00,cal,,0,,0.5,,2,,,,,
18/10/2012,11.00,cal,,0,,0.5,,2,,,,,
18/10/2012,12.00,cal,,0,,0.9,,2,,,,,
18/10/2012,13.00,cal,,0,,0.4,,2,,,,,
18/10/2012,14.00,cal,,0,,0.5,,2,,,,,
18/10/2012,15.00,cal,,0,,0.3,,2,,,,,
18/10/2012,16.00,service,,6,,0.2,,2,,,,,
18/10/2012,17.00,service,,6,,0.4,,2,,,,,
18/10/2012,18.00,service,,6,,0.6,,2,,,,,
18/10/2012,19.00,service,,6,,0.7,,2,,,,,
18/10/2012,20.00,service,,6,,0.5,,2,,,,,
18/10/2012,21.00,service,,6,,0.4,,2,,,,,
18/10/2012,22.00,service,,6,,1.1,,2,,,,,
18/10/2012,23.00,service,,6,,2.4,,2,,,,,
19/10/2012,0.00,service,0.9,6,,3.1,0.4,2,,,#DIV/0!,,
19/10/2012,1.00,service,,6,,2.3,,2,,,,,
19/10/2012,2.00,service,,6,,1.4,,2,,,,,
19/10/2012,3.00,service,,6,,1.2,,2,,,,,
19/10/2012,4.00,service,,6,,1.5,,2,,,,,
19/10/2012,5.00,service,,6,,0.9,,2,,,,,
19/10/2012,6.00,service,,6,,0.5,,2,,,,,
19/10/2012,7.00,service,,6,,0.3,,2,,,,,
19/10/2012,8.00,service,,6,,0.6,,2,,,,,
19/10/2012,9.00,service,,6,,0.9,,2,,,,,
19/10/2012,10.00,service,,6,,0.6,,2,,,,,
19/10/2012,11.00,service,,6,,0.9,,2,,,,,
19/10/2012,12.00,service,,6,,0.4,,2,,,,,
19/10/2012,13.00,service,,6,,0.2,,2,,,,,
19/10/2012,14.00,service,,6,,0.4,,2,,,,,
19/10/2012,15.00,service,,6,,0.3,,2,,,,,
19/10/2012,16.00,service,,6,,0.4,,2,,,,,
19/10/2012,17.00,0.5,,2,,0.6,,2,,,,,
19/10/2012,18.00,0.7,,2,,1.0,,2,,,,,
19/10/2012,19.00,1.1,,2,,0.9,,2,,,,,
19/10/2012,20.00,1.1,,2,,1.0,,2,,,,,
19/10/2012,21.00,1.1,,2,,1.2,,2,,,,,
19/10/2012,22.00,0.7,,2,,0.9,,2,,,,,
19/10/2012,23.00,0.3,,2,,0.6,,2,,,,,
20/10/2012,0.00,0.2,0.8,2,,0.4,0.9,2,,,#DIV/0!,,
20/10/2012,1.00,0.1,,2,,0.1,,2,,,,,
20/10/2012,2.00,-0.1,,2,,0.2,,2,,,,,
20/10/2012,3.00,0.0,,2,,0.2,,2,,,,,
20/10/2012,4.00,0.0,,2,,0.1,,2,,,,,
20/10/2012,5.00,0.1,,2,,-0.1,,2,,,,,
20/10/2012,6.00,0.3,,2,,0.2,,2,,,,,
20/10/2012,7.00,0.1,,2,,0.3,,2,,,,,
20/10/2012,8.00,0.5,,2,,0.2,,2,,,,,
20/10/2012,9.00,0.4,,2,,0.3,,2,,,,,
20/10/2012,10.00,0.0,,2,,0.3,,2,,,,,
20/10/2012,11.00,0.1,,2,,0.4,,2,,,,,
20/10/2012,12.00,0.1,,2,,0.6,,2,,,,,
20/10/2012,13.00,0.0,,2,,0.6,,2,,,,,
20/10/2012,14.00,0.0,,2,,0.6,,2,,,,,
20/10/2012,15.00,0.0,,2,,0.7,,2,,,,,
20/10/2012,16.00,0.0,,2,,0.6,,2,,,,,
20/10/2012,17.00,0.0,,2,,0.5,,2,,,,,
20/10/2012,18.00,0.1,,2,,0.6,,2,,,,,
20/10/2012,19.00,0.1,,2,,0.6,,2,,,,,
20/10/2012,20.00,0.2,,2,,0.5,,2,,,,,
20/10/2012,21.00,0.1,,2,,0.6,,2,,,,,
20/10/2012,22.00,0.1,,2,,0.4,,2,,,,,
20/10/2012,23.00,0.0,,2,,0.4,,2,,,,,
21/10/2012,0.00,0.1,0.1,2,,0.2,0.4,2,,,#DIV/0!,,
21/10/2012,1.00,0.1,,2,,0.3,,2,,,,,
21/10/2012,2.00,0.2,,2,,0.2,,2,,,,,
21/10/2012,3.00,0.3,,2,,0.1,,2,,,,,
21/10/2012,4.00,0.0,,2,,0.1,,2,,,,,
21/10/2012,5.00,-0.1,,2,,0.2,,2,,,,,
21/10/2012,6.00,-0.1,,2,,0.1,,2,,,,,
21/10/2012,7.00,0.1,,2,,0.1,,2,,,,,
21/10/2012,8.00,0.2,,2,,0.2,,2,,,,,
21/10/2012,9.00,0.1,,2,,-0.2,,2,,,,,
21/10/2012,10.00,0.0,,2,,0.3,,2,,,,,
21/10/2012,11.00,0.1,,2,,0.3,,2,,,,,
21/10/2012,12.00,0.0,,2,,0.2,,2,,,,,
21/10/2012,13.00,0.1,,2,,0.1,,2,,,,,
21/10/2012,14.00,0.2,,2,,0.2,,2,,,,,
21/10/2012,15.00,0.2,,2,,0.3,,2,,,,,
21/10/2012,16.00,0.1,,2,,0.2,,2,,,,,
21/10/2012,17.00,0.3,,2,,0.2,,2,,,,,
21/10/2012,18.00,0.2,,2,,0.2,,2,,,,,
21/10/2012,19.00,0.2,,2,,0.3,,2,,,,,
21/10/2012,20.00,0.9,,2,,0.0,,2,,,,,
21/10/2012,21.00,1.9,,2,,0.8,,2,,,,,
21/10/2012,22.00,2.2,,2,,1.7,,2,,,,,
21/10/2012,23.00,1.2,,2,,2.6,,2,,,,,
22/10/2012,0.00,0.3,0.3,2,,2.4,0.4,2,,,#DIV/0!,,
22/10/2012,1.00,0.0,,2,,0.2,,2,,,,,
22/10/2012,2.00,0.0,,2,,0.1,,2,,,,,
22/10/2012,3.00,0.3,,2,,0.0,,2,,,,,
22/10/2012,4.00,0.6,,2,,0.2,,2,,,,,
22/10/2012,5.00,1.3,,2,,0.3,,2,,,,,
22/10/2012,6.00,1.4,,2,,1.1,,2,,,,,
22/10/2012,7.00,1.6,,2,,1.2,,2,,,,,
22/10/2012,8.00,3.2,,2,,3.3,,2,,,,,
22/10/2012,9.00,3.7,,2,,3.3,,2,,,,,
22/10/2012,10.00,4.1,,2,,5.4,,2,,,,,
22/10/2012,11.00,0.8,,2,,3.5,,2,,,,,
22/10/2012,12.00,0.4,,2,,0.8,,2,,,,,
22/10/2012,13.00,0.5,,2,,0.4,,2,,,,,
22/10/2012,14.00,0.3,,2,,0.9,,2,,,,,
22/10/2012,15.00,0.2,,2,,1.3,,2,,,,,
22/10/2012,16.00,0.1,,2,,1.1,,2,,,,,
22/10/2012,17.00,0.2,,2,,1.0,,2,,,,,
22/10/2012,18.00,0.2,,2,,0.5,,2,,,,,
22/10/2012,19.00,0.1,,2,,0.4,,2,,,,,
22/10/2012,20.00,0.1,,2,,0.3,,2,,,,,
22/10/2012,21.00,0.2,,2,,0.2,,2,,,,,
22/10/2012,22.00,0.1,,2,,0.1,,2,,,,,
22/10/2012,23.00,0.1,,2,,0.2,,2,,,,,
23/10/2012,0.00,0.1,0.8,2,,0.1,1.2,2,,,#DIV/0!,,
23/10/2012,1.00,0.1,,2,,0.3,,2,,,,,
23/10/2012,2.00,-0.1,,2,,0.1,,2,,,,,
23/10/2012,3.00,0.0,,2,,-0.1,,2,,,,,
23/10/2012,4.00,0.2,,2,,-0.1,,2,,,,,
23/10/2012,5.00,0.0,,2,,0.0,,2,,,,,
23/10/2012,6.00,0.2,,2,,0.1,,2,,,,,
23/10/2012,7.00,0.1,,2,,0.1,,2,,,,,
23/10/2012,8.00,0.3,,2,,0.2,,2,,,,,
23/10/2012,9.00,0.5,,2,,0.2,,2,,,,,
23/10/2012,10.00,0.3,,2,,0.2,,2,,,,,
23/10/2012,11.00,0.4,,2,,0.2,,2,,,,,
23/10/2012,12.00,0.3,,2,,0.3,,2,,,,,
23/10/2012,13.00,0.3,,2,,0.2,,2,,,,,
23/10/2012,14.00,0.2,,2,,-0.1,,2,,,,,
23/10/2012,15.00,0.2,,2,,0.1,,2,,,,,
23/10/2012,16.00,0.2,,2,,0.1,,2,,,,,
23/10/2012,17.00,0.1,,2,,0.2,,2,,,,,
23/10/2012,18.00,0.1,,2,,0.1,,2,,,,,
23/10/2012,19.00,0.2,,2,,0.1,,2,,,,,
23/10/2012,20.00,0.1,,2,,0.1,,2,,,,,
23/10/2012,21.00,0.1,,2,,0.1,,2,,,,,
23/10/2012,22.00,0.1,,2,,-0.2,,2,,,,,
23/10/2012,23.00,0.1,,2,,0.1,,2,,,,,
24/10/2012,0.00,0.1,0.2,2,,-0.2,0.1,2,,,#DIV/0!,,
24/10/2012,1.00,0.0,,2,,0.0,,2,,,,,
24/10/2012,2.00,0.1,,2,,0.0,,2,,,,,
24/10/2012,3.00,0.1,,2,,-0.1,,2,,,,,
24/10/2012,4.00,0.0,,2,,-0.2,,2,,,,,
24/10/2012,5.00,0.1,,2,,-0.1,,2,,,,,
24/10/2012,6.00,0.2,,2,,0.1,,2,,,,,
24/10/2012,7.00,0.3,,2,,-0.1,,2,,,,,
24/10/2012,8.00,0.4,,2,,0.0,,2,,,,,
24/10/2012,9.00,0.3,,2,,0.0,,2,,,,,
24/10/2012,10.00,0.3,,2,,0.1,,2,,,,,
24/10/2012,11.00,0.3,,2,,0.1,,2,,,,,
24/10/2012,12.00,0.3,,2,,0.0,,2,,,,,
24/10/2012,13.00,0.2,,2,,-0.2,,2,,,,,
24/10/2012,14.00,0.3,,2,,-0.1,,2,,,,,
24/10/2012,15.00,0.2,,2,,0.0,,2,,,,,
24/10/2012,16.00,0.1,,2,,0.0,,2,,,,,
24/10/2012,17.00,0.2,,2,,0.2,,2,,,,,
24/10/2012,18.00,0.1,,2,,0.0,,2,,,,,
24/10/2012,19.00,0.1,,2,,0.0,,2,,,,,
24/10/2012,20.00,0.1,,2,,0.0,,2,,,,,
24/10/2012,21.00,0.1,,2,,0.2,,2,,,,,
24/10/2012,22.00,0.2,,2,,0.0,,2,,,,,
24/10/2012,23.00,0.1,,2,,0.2,,2,,,,,
25/10/2012,0.00,0.1,0.2,2,,-0.1,0.0,2,,,#DIV/0!,,
25/10/2012,1.00,0.1,,2,,0.1,,2,,,,,
25/10/2012,2.00,0.0,,2,,0.0,,2,,,,,
25/10/2012,3.00,0.1,,2,,-0.1,,2,,,,,
25/10/2012,4.00,0.2,,2,,0.1,,2,,,,,
25/10/2012,5.00,0.0,,2,,0.1,,2,,,,,
25/10/2012,6.00,0.1,,2,,0.0,,2,,,,,
25/10/2012,7.00,0.2,,2,,0.2,,2,,,,,
25/10/2012,8.00,0.2,,2,,0.1,,2,,,,,
25/10/2012,9.00,0.4,,2,,0.1,,2,,,,,
25/10/2012,10.00,0.2,,2,,0.2,,2,,,,,
25/10/2012,11.00,0.2,,2,,0.1,,2,,,,,
25/10/2012,12.00,0.2,,2,,0.0,,2,,,,,
25/10/2012,13.00,0.3,,2,,0.1,,2,,,,,
25/10/2012,14.00,0.3,,2,,0.1,,2,,,,,
25/10/2012,15.00,0.0,,2,,0.2,,2,,,,,
25/10/2012,16.00,0.2,,2,,0.2,,2,,,,,
25/10/2012,17.00,0.2,,2,,0.3,,2,,,,,
25/10/2012,18.00,0.1,,2,,0.2,,2,,,,,
25/10/2012,19.00,0.1,,2,,0.1,,2,,,,,
25/10/2012,20.00,0.2,,2,,0.1,,2,,,,,
25/10/2012,21.00,0.1,,2,,0.0,,2,,,,,
25/10/2012,22.00,0.1,,2,,0.0,,2,,,,,
25/10/2012,23.00,0.1,,2,,0.2,,2,,,,,
26/10/2012,0.00,0.0,0.1,2,,0.2,0.1,2,,,#DIV/0!,,
26/10/2012,1.00,0.1,,2,,0.1,,2,,,,,
26/10/2012,2.00,0.0,,2,,0.3,,2,,,,,
26/10/2012,3.00,0.1,,2,,0.0,,2,,,,,
26/10/2012,4.00,-0.1,,2,,0.1,,2,,,,,
26/10/2012,5.00,0.1,,2,,0.2,,2,,,,,
26/10/2012,6.00,-0.1,,2,,0.2,,2,,,,,
26/10/2012,7.00,0.1,,2,,0.1,,2,,,,,
26/10/2012,8.00,0.2,,2,,0.1,,2,,,,,
26/10/2012,9.00,0.2,,2,,0.2,,2,,,,,
26/10/2012,10.00,0.2,,2,,0.1,,2,,,,,
26/10/2012,11.00,0.0,,2,,0.2,,2,,,,,
26/10/2012,12.00,0.2,,2,,0.3,,2,,,,,
26/10/2012,13.00,0.1,,2,,0.3,,2,,,,,
26/10/2012,14.00,0.1,,2,,0.4,,2,,,,,
26/10/2012,15.00,0.0,,2,,0.1,,2,,,,,
26/10/2012,16.00,0.0,,2,,0.1,,2,,,,,
26/10/2012,17.00,-0.2,,2,,0.3,,2,,,,,
26/10/2012,18.00,-0.1,,2,,0.5,,2,,,,,
26/10/2012,19.00,-0.2,,2,,0.7,,2,,,,,
26/10/2012,20.00,-0.1,,2,,0.7,,2,,,,,
26/10/2012,21.00,-0.1,,2,,0.6,,2,,,,,
26/10/2012,22.00,-0.3,,2,,0.3,,2,,,,,
26/10/2012,23.00,-0.2,,2,,0.3,,2,,,,,
27/10/2012,0.00,-0.2,0.0,2,,0.3,0.3,2,,,#DIV/0!,,
27/10/2012,1.00,-0.2,,2,,0.0,,2,,,,,
27/10/2012,2.00,-0.2,,2,,0.0,,2,,,,,
27/10/2012,3.00,-0.3,,2,,-0.1,,2,,,,,
27/10/2012,4.00,-0.4,,2,,0.0,,2,,,,,
27/10/2012,5.00,-0.4,,2,,0.2,,2,,,,,
27/10/2012,6.00,0.0,,2,,0.1,,2,,,,,
27/10/2012,7.00,-0.1,,2,,0.1,,2,,,,,
27/10/2012,8.00,-0.3,,2,,0.1,,2,,,,,
27/10/2012,9.00,-0.1,,2,,0.1,,2,,,,,
27/10/2012,10.00,0.1,,2,,0.2,,2,,,,,
27/10/2012,11.00,-0.2,,2,,0.5,,2,,,,,
27/10/2012,12.00,-0.2,,2,,0.7,,2,,,,,
27/10/2012,13.00,-0.2,,2,,0.6,,2,,,,,
27/10/2012,14.00,-0.2,,2,,0.6,,2,,,,,
27/10/2012,15.00,-0.1,,2,,0.8,,2,,,,,
27/10/2012,16.00,0.0,,2,,0.7,,2,,,,,
27/10/2012,17.00,-0.1,,2,,0.9,,2,,,,,
27/10/2012,18.00,0.0,,2,,0.5,,2,,,,,
27/10/2012,19.00,-0.1,,2,,0.8,,2,,,,,
27/10/2012,20.00,0.0,,2,,0.5,,2,,,,,
27/10/2012,21.00,-0.1,,2,,0.4,,2,,,,,
27/10/2012,22.00,0.1,,2,,0.4,,2,,,,,
27/10/2012,23.00,-0.1,,2,,0.5,,2,,,,,
28/10/2012,0.00,0.0,-0.1,2,,0.3,0.4,2,,,#DIV/0!,,
28/10/2012,1.00,-0.2,,2,,0.3,,2,,,,,
28/10/2012,2.00,-0.2,,2,,0.5,,2,,,,,
28/10/2012,3.00,-0.1,,2,,0.3,,2,,,,,
28/10/2012,4.00,-0.2,,2,,0.2,,2,,,,,
28/10/2012,5.00,-0.1,,2,,0.3,,2,,,,,
28/10/2012,6.00,-0.1,,2,,0.3,,2,,,,,
28/10/2012,7.00,0.1,,2,,0.3,,2,,,,,
28/10/2012,8.00,0.0,,2,,0.2,,2,,,,,
28/10/2012,9.00,-0.1,,2,,0.4,,2,,,,,
28/10/2012,10.00,-0.2,,2,,0.2,,2,,,,,
28/10/2012,11.00,0.0,,2,,0.3,,2,,,,,
28/10/2012,12.00,0.0,,2,,0.1,,2,,,,,
28/10/2012,13.00,0.0,,2,,0.2,,2,,,,,
28/10/2012,14.00,-0.1,,2,,0.3,,2,,,,,
28/10/2012,15.00,0.0,,2,,0.2,,2,,,,,
28/10/2012,16.00,0.0,,2,,0.5,,2,,,,,
28/10/2012,17.00,0.1,,2,,0.3,,2,,,,,
28/10/2012,18.00,-0.1,,2,,0.2,,2,,,,,
28/10/2012,19.00,0.0,,2,,0.4,,2,,,,,
28/10/2012,20.00,-0.1,,2,,0.1,,2,,,,,
28/10/2012,21.00,0.0,,2,,0.3,,2,,,,,
28/10/2012,22.00,0.1,,2,,0.0,,2,,,,,
28/10/2012,23.00,-0.1,,2,,0.3,,2,,,,,
29/10/2012,0.00,0.1,0.0,2,,0.3,0.3,2,,,#DIV/0!,,
29/10/2012,1.00,-0.2,,2,,0.1,,2,,,,,
29/10/2012,2.00,-0.1,,2,,0.1,,2,,,,,
29/10/2012,3.00,-0.2,,2,,0.1,,2,,,,,
29/10/2012,4.00,-0.1,,2,,0.3,,2,,,,,
29/10/2012,5.00,-0.2,,2,,0.3,,2,,,,,
29/10/2012,6.00,-0.3,,2,,0.2,,2,,,,,
29/10/2012,7.00,-0.1,,2,,0.2,,2,,,,,
29/10/2012,8.00,0.0,,2,,0.1,,2,,,,,
29/10/2012,9.00,-0.2,,2,,0.2,,2,,,,,
29/10/2012,10.00,-0.1,,2,,0.2,,2,,,,,
29/10/2012,11.00,-0.1,,2,,0.4,,2,,,,,
29/10/2012,12.00,0.0,,2,,0.3,,2,,,,,
29/10/2012,13.00,0.2,,2,,0.2,,2,,,,,
29/10/2012,14.00,0.2,,2,,0.1,,2,,,,,
29/10/2012,15.00,0.2,,2,,0.3,,2,,,,,
29/10/2012,16.00,0.2,,2,,0.2,,2,,,,,
29/10/2012,17.00,-0.1,,2,,0.4,,2,,,,,
29/10/2012,18.00,0.1,,2,,0.3,,2,,,,,
29/10/2012,19.00,-0.1,,2,,0.1,,2,,,,,
