Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
11/07/2011,16.00,cal,,0,,-0.6,,2,,,,,
11/07/2011,17.00,3.6,,2,,-0.4,,2,,,,,
11/07/2011,18.00,4.5,,2,,-0.2,,2,,,,,
11/07/2011,19.00,0.6,,2,,-0.2,,2,,,,,
11/07/2011,20.00,0.4,,2,,-0.5,,2,,,,,
11/07/2011,21.00,-0.3,,2,,-0.4,,2,,,,,
11/07/2011,22.00,-0.4,,2,,-0.4,,2,,,,,
11/07/2011,23.00,-0.5,,2,,-0.6,,2,,,,,
12/07/2011,0.00,-0.6,0.5,2,,-0.6,-0.5,2,,,#DIV/0!,,
12/07/2011,1.00,-0.5,,2,,-0.5,,2,,,,,
12/07/2011,2.00,-0.5,,2,,-0.5,,2,,,,,
12/07/2011,3.00,-0.6,,2,,-0.8,,2,,,,,
12/07/2011,4.00,-0.6,,2,,-0.6,,2,,,,,
12/07/2011,5.00,-0.5,,2,,-0.8,,2,,,,,
12/07/2011,6.00,0.2,,2,,-0.5,,2,,,,,
12/07/2011,7.00,-0.1,,2,,-0.4,,2,,,,,
12/07/2011,8.00,0.2,,2,,-0.4,,2,,,,,
12/07/2011,9.00,0.0,,2,,-0.4,,2,,,,,
12/07/2011,10.00,-0.2,,2,,-0.7,,2,,,,,
12/07/2011,11.00,-0.2,,2,,-0.4,,2,,,,,
12/07/2011,12.00,-0.1,,2,,-0.8,,2,,,,,
12/07/2011,13.00,0.1,,2,,-0.6,,2,,,,,
12/07/2011,14.00,0.0,,2,,-0.5,,2,,,,,
12/07/2011,15.00,0.1,,2,,-0.5,,2,,,,,
12/07/2011,16.00,-0.1,,2,,-0.4,,2,,,,,
12/07/2011,17.00,-0.1,,2,,-0.5,,2,,,,,
12/07/2011,18.00,-0.2,,2,,-0.5,,2,,,,,
12/07/2011,19.00,-0.1,,2,,-0.5,,2,,,,,
12/07/2011,20.00,-0.2,,2,,-0.6,,2,,,,,
12/07/2011,21.00,-0.2,,2,,-0.6,,2,,,,,
12/07/2011,22.00,-0.4,,2,,-0.7,,2,,,,,
12/07/2011,23.00,-0.3,,2,,-0.5,,2,,,,,
13/07/2011,0.00,0.0,-0.2,2,,-0.7,-0.6,2,,,#DIV/0!,,
13/07/2011,1.00,-0.4,,2,,-0.7,,2,,,,,
13/07/2011,2.00,0.1,,2,,-0.6,,2,,,,,
13/07/2011,3.00,0.4,,2,,-0.7,,2,,,,,
13/07/2011,4.00,1.7,,2,,0.2,,2,,,,,
13/07/2011,5.00,0.2,,2,,-0.7,,2,,,,,
13/07/2011,6.00,0.7,,2,,-0.2,,2,,,,,
13/07/2011,7.00,-0.1,,2,,1.5,,2,,,,,
13/07/2011,8.00,0.0,,2,,-0.5,,2,,,,,
13/07/2011,9.00,-0.1,,2,,-0.6,,2,,,,,
13/07/2011,10.00,0.2,,2,,-0.7,,2,,,,,
13/07/2011,11.00,0.1,,2,,-0.6,,2,,,,,
13/07/2011,12.00,0.3,,2,,-0.3,,2,,,,,
13/07/2011,13.00,1.1,,2,,-0.5,,2,,,,,
13/07/2011,14.00,2.0,,2,,-0.3,,2,,,,,
13/07/2011,15.00,2.0,,2,,0.4,,2,,,,,
13/07/2011,16.00,1.2,,2,,0.2,,2,,,,,
13/07/2011,17.00,0.1,,2,,-0.2,,2,,,,,
13/07/2011,18.00,0.2,,2,,-0.4,,2,,,,,
13/07/2011,19.00,0.2,,2,,-0.3,,2,,,,,
13/07/2011,20.00,0.1,,2,,-0.3,,2,,,,,
13/07/2011,21.00,0.0,,2,,-0.4,,2,,,,,
13/07/2011,22.00,-0.1,,2,,-0.6,,2,,,,,
13/07/2011,23.00,0.0,,2,,-0.8,,2,,,,,
14/07/2011,0.00,0.1,0.4,2,,-0.7,-0.3,2,,,#DIV/0!,,
14/07/2011,1.00,0.0,,2,,0.0,,2,,,,,
14/07/2011,2.00,-0.3,,2,,0.1,,2,,,,,
14/07/2011,3.00,-0.3,,2,,-0.7,,2,,,,,
14/07/2011,4.00,-0.3,,2,,-0.7,,2,,,,,
14/07/2011,5.00,0.0,,2,,-0.5,,2,,,,,
14/07/2011,6.00,0.2,,2,,-0.4,,2,,,,,
14/07/2011,7.00,0.0,,2,,0.0,,2,,,,,
14/07/2011,8.00,0.0,,2,,0.0,,2,,,,,
14/07/2011,9.00,0.0,,2,,-0.4,,2,,,,,
14/07/2011,10.00,0.1,,2,,-0.6,,2,,,,,
14/07/2011,11.00,0.5,,2,,-0.6,,2,,,,,
14/07/2011,12.00,0.8,,2,,0.2,,2,,,,,
14/07/2011,13.00,0.5,,2,,0.3,,2,,,,,
14/07/2011,14.00,0.3,,2,,-0.4,,2,,,,,
14/07/2011,15.00,0.6,,2,,-0.4,,2,,,,,
14/07/2011,16.00,0.7,,2,,-0.3,,2,,,,,
14/07/2011,17.00,0.1,,2,,-0.1,,2,,,,,
14/07/2011,18.00,-0.1,,2,,-0.4,,2,,,,,
14/07/2011,19.00,0.0,,2,,-0.4,,2,,,,,
14/07/2011,20.00,-0.2,,2,,-0.9,,2,,,,,
14/07/2011,21.00,-0.3,,2,,-0.6,,2,,,,,
14/07/2011,22.00,-0.2,,2,,-0.5,,2,,,,,
14/07/2011,23.00,-0.4,,2,,-0.7,,2,,,,,
15/07/2011,0.00,-0.2,0.1,2,,-0.8,-0.3,2,,,#DIV/0!,,
15/07/2011,1.00,-0.4,,2,,-0.7,,2,,,,,
15/07/2011,2.00,-0.1,,2,,-0.6,,2,,,,,
15/07/2011,3.00,-0.1,,2,,-1.0,,2,,,,,
15/07/2011,4.00,-0.3,,2,,-0.6,,2,,,,,
15/07/2011,5.00,-0.3,,2,,-0.6,,2,,,,,
15/07/2011,6.00,-0.3,,2,,-0.5,,2,,,,,
15/07/2011,7.00,-0.2,,2,,-0.7,,2,,,,,
15/07/2011,8.00,-0.1,,2,,-0.6,,2,,,,,
15/07/2011,9.00,1.1,,2,,-0.4,,2,,,,,
15/07/2011,10.00,0.5,,2,,-0.4,,2,,,,,
15/07/2011,11.00,-0.1,,2,,-0.1,,2,,,,,
15/07/2011,12.00,-0.2,,2,,-0.4,,2,,,,,
15/07/2011,13.00,-0.2,,2,,-0.5,,2,,,,,
15/07/2011,14.00,-0.3,,2,,-0.5,,2,,,,,
15/07/2011,15.00,-0.2,,2,,-0.6,,2,,,,,
15/07/2011,16.00,-0.3,,2,,-0.7,,2,,,,,
15/07/2011,17.00,-0.3,,2,,-0.5,,2,,,,,
15/07/2011,18.00,-0.5,,2,,-0.5,,2,,,,,
15/07/2011,19.00,-0.5,,2,,-0.6,,2,,,,,
15/07/2011,20.00,-0.5,,2,,-0.6,,2,,,,,
15/07/2011,21.00,-0.5,,2,,-0.9,,2,,,,,
15/07/2011,22.00,-0.5,,2,,-0.8,,2,,,,,
15/07/2011,23.00,-0.5,,2,,-0.6,,2,,,,,
16/07/2011,0.00,-0.5,-0.2,2,,-0.7,-0.6,2,,,#DIV/0!,,
16/07/2011,1.00,-0.6,,2,,-0.8,,2,,,,,
16/07/2011,2.00,-0.8,,2,,-0.8,,2,,,,,
16/07/2011,3.00,-0.6,,2,,-0.8,,2,,,,,
16/07/2011,4.00,-0.7,,2,,-0.7,,2,,,,,
16/07/2011,5.00,-0.6,,2,,-0.8,,2,,,,,
16/07/2011,6.00,-0.7,,2,,-0.9,,2,,,,,
16/07/2011,7.00,-0.7,,2,,-0.9,,2,,,,,
16/07/2011,8.00,-0.6,,2,,-0.7,,2,,,,,
16/07/2011,9.00,-0.7,,2,,-1.0,,2,,,,,
16/07/2011,10.00,-0.7,,2,,-0.7,,2,,,,,
16/07/2011,11.00,-0.8,,2,,-0.9,,2,,,,,
16/07/2011,12.00,-0.8,,2,,-0.9,,2,,,,,
16/07/2011,13.00,-0.8,,2,,-0.7,,2,,,,,
16/07/2011,14.00,-0.7,,2,,-0.7,,2,,,,,
16/07/2011,15.00,-0.7,,2,,-0.8,,2,,,,,
16/07/2011,16.00,-0.6,,2,,-0.7,,2,,,,,
16/07/2011,17.00,-0.6,,2,,-0.8,,2,,,,,
16/07/2011,18.00,-0.5,,2,,-0.8,,2,,,,,
16/07/2011,19.00,-0.7,,2,,-1.0,,2,,,,,
16/07/2011,20.00,-0.7,,2,,-0.8,,2,,,,,
16/07/2011,21.00,-0.6,,2,,-0.9,,2,,,,,
16/07/2011,22.00,-0.8,,2,,-0.9,,2,,,,,
16/07/2011,23.00,-0.7,,2,,-0.9,,2,,,,,
17/07/2011,0.00,-0.7,-0.7,2,,-0.7,-0.8,2,,,#DIV/0!,,
17/07/2011,1.00,-0.7,,2,,-1.0,,2,,,,,
17/07/2011,2.00,-0.8,,2,,-0.8,,2,,,,,
17/07/2011,3.00,-0.8,,2,,-0.9,,2,,,,,
17/07/2011,4.00,-0.8,,2,,-0.8,,2,,,,,
17/07/2011,5.00,-1.0,,2,,-0.8,,2,,,,,
17/07/2011,6.00,-0.8,,2,,-0.7,,2,,,,,
17/07/2011,7.00,-1.0,,2,,-0.9,,2,,,,,
17/07/2011,8.00,-0.8,,2,,-0.7,,2,,,,,
17/07/2011,9.00,-0.9,,2,,-0.9,,2,,,,,
17/07/2011,10.00,-0.8,,2,,-0.7,,2,,,,,
17/07/2011,11.00,-1.0,,2,,-0.7,,2,,,,,
17/07/2011,12.00,-0.9,,2,,-0.9,,2,,,,,
17/07/2011,13.00,-0.9,,2,,-1.0,,2,,,,,
17/07/2011,14.00,-1.0,,2,,-0.7,,2,,,,,
17/07/2011,15.00,-0.9,,2,,-0.7,,2,,,,,
17/07/2011,16.00,-0.8,,2,,-0.9,,2,,,,,
17/07/2011,17.00,-0.8,,2,,-0.8,,2,,,,,
17/07/2011,18.00,-0.8,,2,,-1.0,,2,,,,,
17/07/2011,19.00,-1.0,,2,,-0.9,,2,,,,,
17/07/2011,20.00,-0.9,,2,,-0.9,,2,,,,,
17/07/2011,21.00,-0.9,,2,,-0.8,,2,,,,,
17/07/2011,22.00,-0.7,,2,,-0.8,,2,,,,,
17/07/2011,23.00,-1.0,,2,,-0.8,,2,,,,,
18/07/2011,0.00,-0.8,-0.9,2,,-1.0,-0.8,2,,,#DIV/0!,,
18/07/2011,1.00,-0.9,,2,,-1.1,,2,,,,,
18/07/2011,2.00,-1.0,,2,,-1.0,,2,,,,,
18/07/2011,3.00,-0.9,,2,,-1.0,,2,,,,,
18/07/2011,4.00,-1.0,,2,,-1.1,,2,,,,,
18/07/2011,5.00,-1.0,,2,,-0.6,,2,,,,,
18/07/2011,6.00,-0.8,,2,,-0.8,,2,,,,,
18/07/2011,7.00,-0.7,,2,,-0.9,,2,,,,,
18/07/2011,8.00,-0.6,,2,,-0.9,,2,,,,,
18/07/2011,9.00,-0.9,,2,,-1.0,,2,,,,,
18/07/2011,10.00,-0.7,,2,,-1.0,,2,,,,,
18/07/2011,11.00,-0.7,,2,,-1.2,,2,,,,,
18/07/2011,12.00,-0.9,,2,,-0.8,,2,,,,,
18/07/2011,13.00,-0.8,,2,,-1.1,,2,,,,,
18/07/2011,14.00,-0.8,,2,,-0.9,,2,,,,,
18/07/2011,15.00,-0.8,,2,,-1.1,,2,,,,,
18/07/2011,16.00,-0.5,,2,,-0.7,,2,,,,,
18/07/2011,17.00,-0.7,,2,,-0.8,,2,,,,,
18/07/2011,18.00,-0.8,,2,,-0.8,,2,,,,,
18/07/2011,19.00,-0.8,,2,,-0.7,,2,,,,,
18/07/2011,20.00,-0.7,,2,,-0.8,,2,,,,,
18/07/2011,21.00,-0.8,,2,,-0.9,,2,,,,,
18/07/2011,22.00,-0.8,,2,,-0.7,,2,,,,,
18/07/2011,23.00,-0.8,,2,,-1.1,,2,,,,,
19/07/2011,0.00,-0.8,-0.8,2,,-0.9,-0.9,2,,,#DIV/0!,,
19/07/2011,1.00,-0.8,,2,,-1.1,,2,,,,,
19/07/2011,2.00,-0.8,,2,,-1.0,,2,,,,,
19/07/2011,3.00,-0.8,,2,,-1.0,,2,,,,,
19/07/2011,4.00,-0.8,,2,,-0.8,,2,,,,,
19/07/2011,5.00,-0.7,,2,,-0.9,,2,,,,,
19/07/2011,6.00,-0.7,,2,,-0.7,,2,,,,,
19/07/2011,7.00,-0.3,,2,,-1.0,,2,,,,,
19/07/2011,8.00,0.0,,2,,-0.8,,2,,,,,
19/07/2011,9.00,-0.6,,2,,-0.8,,2,,,,,
19/07/2011,10.00,-0.5,,2,,-0.8,,2,,,,,
19/07/2011,11.00,-0.4,,2,,-0.7,,2,,,,,
19/07/2011,12.00,-0.5,,2,,-0.4,,2,,,,,
19/07/2011,13.00,-0.5,,2,,-0.5,,2,,,,,
19/07/2011,14.00,-0.5,,2,,-0.7,,2,,,,,
19/07/2011,15.00,-0.5,,2,,-0.8,,2,,,,,
19/07/2011,16.00,-0.7,,2,,-0.6,,2,,,,,
19/07/2011,17.00,-0.7,,2,,-0.6,,2,,,,,
19/07/2011,18.00,-0.7,,2,,-0.5,,2,,,,,
19/07/2011,19.00,-0.6,,2,,-0.7,,2,,,,,
19/07/2011,20.00,-0.7,,2,,-0.6,,2,,,,,
19/07/2011,21.00,-0.5,,2,,-0.6,,2,,,,,
19/07/2011,22.00,-0.7,,2,,-0.5,,2,,,,,
19/07/2011,23.00,-0.6,,2,,-0.4,,2,,,,,
20/07/2011,0.00,-0.5,-0.6,2,,-0.5,-0.7,2,,,#DIV/0!,,
20/07/2011,1.00,-0.5,,2,,-0.4,,2,,,,,
20/07/2011,2.00,-0.7,,2,,-0.4,,2,,,,,
20/07/2011,3.00,-0.7,,2,,-0.5,,2,,,,,
20/07/2011,4.00,-0.7,,2,,-0.3,,2,,,,,
20/07/2011,5.00,-0.7,,2,,-0.5,,2,,,,,
20/07/2011,6.00,-0.3,,2,,-0.6,,2,,,,,
20/07/2011,7.00,-0.1,,2,,-0.5,,2,,,,,
20/07/2011,8.00,0.7,,2,,-0.6,,2,,,,,
20/07/2011,9.00,-0.4,,2,,-0.9,,2,,,,,
20/07/2011,10.00,-0.1,,2,,-0.9,,2,,,,,
20/07/2011,11.00,-0.5,,2,,-0.8,,2,,,,,
20/07/2011,12.00,-0.6,,2,,-0.6,,2,,,,,
20/07/2011,13.00,-0.2,,2,,-0.6,,2,,,,,
20/07/2011,14.00,-0.2,,2,,-0.8,,2,,,,,
20/07/2011,15.00,-0.4,,2,,-0.5,,2,,,,,
20/07/2011,16.00,-0.4,,2,,-0.6,,2,,,,,
20/07/2011,17.00,-0.4,,2,,-0.5,,2,,,,,
20/07/2011,18.00,-0.4,,2,,-0.6,,2,,,,,
20/07/2011,19.00,-0.5,,2,,-0.7,,2,,,,,
20/07/2011,20.00,-0.6,,2,,-0.7,,2,,,,,
20/07/2011,21.00,-0.8,,2,,-0.6,,2,,,,,
20/07/2011,22.00,-0.5,,2,,-0.7,,2,,,,,
20/07/2011,23.00,-0.4,,2,,-0.6,,2,,,,,
21/07/2011,0.00,-0.4,-0.4,2,,-0.6,-0.6,2,,,#DIV/0!,,
21/07/2011,1.00,-0.8,,2,,-0.8,,2,,,,,
21/07/2011,2.00,-0.8,,2,,-0.7,,2,,,,,
21/07/2011,3.00,-0.7,,2,,-0.9,,2,,,,,
21/07/2011,4.00,-0.6,,2,,-0.8,,2,,,,,
21/07/2011,5.00,-0.6,,2,,-0.7,,2,,,,,
21/07/2011,6.00,-0.2,,2,,-0.7,,2,,,,,
21/07/2011,7.00,-0.4,,2,,-0.6,,2,,,,,
21/07/2011,8.00,0.0,,2,,-0.7,,2,,,,,
21/07/2011,9.00,-0.1,,2,,-0.5,,2,,,,,
21/07/2011,10.00,0.1,,2,,-0.6,,2,,,,,
21/07/2011,11.00,-0.1,,2,,-0.4,,2,,,,,
21/07/2011,12.00,0.0,,2,,-0.7,,2,,,,,
21/07/2011,13.00,-0.1,,2,,-0.5,,2,,,,,
21/07/2011,14.00,0.1,,2,,-0.4,,2,,,,,
21/07/2011,15.00,-0.2,,2,,-0.5,,2,,,,,
21/07/2011,16.00,-0.1,,2,,-0.5,,2,,,,,
21/07/2011,17.00,-0.2,,2,,-0.3,,2,,,,,
21/07/2011,18.00,-0.3,,2,,-0.5,,2,,,,,
21/07/2011,19.00,-0.3,,2,,-0.5,,2,,,,,
21/07/2011,20.00,0.2,,2,,-0.3,,2,,,,,
21/07/2011,21.00,-0.1,,2,,-0.2,,2,,,,,
21/07/2011,22.00,-0.2,,2,,-0.5,,2,,,,,
21/07/2011,23.00,0.3,,2,,-0.7,,2,,,,,
22/07/2011,0.00,-0.1,-0.2,2,,-0.7,-0.6,2,,,#DIV/0!,,
22/07/2011,1.00,-0.1,,2,,-0.9,,2,,,,,
22/07/2011,2.00,0.0,,2,,-0.2,,2,,,,,
22/07/2011,3.00,-0.7,,2,,0.0,,2,,,,,
22/07/2011,4.00,-0.5,,2,,-0.4,,2,,,,,
22/07/2011,5.00,-0.6,,2,,-0.4,,2,,,,,
22/07/2011,6.00,-0.3,,2,,-0.5,,2,,,,,
22/07/2011,7.00,0.2,,2,,-0.3,,2,,,,,
22/07/2011,8.00,-0.1,,2,,-0.4,,2,,,,,
22/07/2011,9.00,-0.4,,2,,-0.4,,2,,,,,
22/07/2011,10.00,-0.5,,2,,-0.4,,2,,,,,
22/07/2011,11.00,-0.5,,2,,-0.3,,2,,,,,
22/07/2011,12.00,-0.6,,2,,-0.5,,2,,,,,
22/07/2011,13.00,-0.5,,2,,-0.5,,2,,,,,
22/07/2011,14.00,-0.5,,2,,-0.7,,2,,,,,
22/07/2011,15.00,-0.6,,2,,-0.7,,2,,,,,
22/07/2011,16.00,-0.5,,2,,-0.7,,2,,,,,
22/07/2011,17.00,-0.5,,2,,-0.5,,2,,,,,
22/07/2011,18.00,-0.5,,2,,-0.6,,2,,,,,
22/07/2011,19.00,-0.4,,2,,-0.5,,2,,,,,
22/07/2011,20.00,-0.4,,2,,-0.6,,2,,,,,
22/07/2011,21.00,-0.3,,2,,-0.4,,2,,,,,
22/07/2011,22.00,-0.2,,2,,-0.4,,2,,,,,
22/07/2011,23.00,-0.2,,2,,-0.1,,2,,,,,
23/07/2011,0.00,-0.5,-0.4,2,,-0.4,-0.5,2,,,#DIV/0!,,
23/07/2011,1.00,-0.5,,2,,-0.2,,2,,,,,
23/07/2011,2.00,-0.7,,2,,-0.5,,2,,,,,
23/07/2011,3.00,-0.7,,2,,-0.3,,2,,,,,
23/07/2011,4.00,-0.7,,2,,-0.5,,2,,,,,
23/07/2011,5.00,-0.7,,2,,-0.4,,2,,,,,
23/07/2011,6.00,-0.6,,2,,-0.6,,2,,,,,
23/07/2011,7.00,-0.7,,2,,-0.4,,2,,,,,
23/07/2011,8.00,-0.7,,2,,-0.6,,2,,,,,
23/07/2011,9.00,-0.8,,2,,-0.3,,2,,,,,
23/07/2011,10.00,-0.8,,2,,-0.4,,2,,,,,
23/07/2011,11.00,-0.7,,2,,-0.5,,2,,,,,
23/07/2011,12.00,-0.7,,2,,0.0,,2,,,,,
23/07/2011,13.00,-0.7,,2,,0.0,,2,,,,,
23/07/2011,14.00,-0.5,,2,,0.1,,2,,,,,
23/07/2011,15.00,1.8,,2,,-0.1,,2,,,,,
23/07/2011,16.00,1.3,,2,,1.1,,2,,,,,
23/07/2011,17.00,0.6,,2,,2.5,,2,,,,,
23/07/2011,18.00,1.1,,2,,2.0,,2,,,,,
23/07/2011,19.00,-0.2,,2,,1.5,,2,,,,,
23/07/2011,20.00,-0.4,,2,,0.6,,2,,,,,
23/07/2011,21.00,-0.2,,2,,0.5,,2,,,,,
23/07/2011,22.00,-0.5,,2,,-0.3,,2,,,,,
23/07/2011,23.00,-0.4,,2,,-0.4,,2,,,,,
24/07/2011,0.00,-0.6,-0.3,2,,-0.3,0.1,2,,,#DIV/0!,,
24/07/2011,1.00,-0.5,,2,,-0.2,,2,,,,,
24/07/2011,2.00,-0.7,,2,,-0.3,,2,,,,,
24/07/2011,3.00,-0.5,,2,,-0.4,,2,,,,,
24/07/2011,4.00,-0.5,,2,,-0.3,,2,,,,,
24/07/2011,5.00,-0.7,,2,,-0.7,,2,,,,,
24/07/2011,6.00,-0.7,,2,,-0.5,,2,,,,,
24/07/2011,7.00,-0.7,,2,,-0.5,,2,,,,,
24/07/2011,8.00,-0.8,,2,,-0.7,,2,,,,,
24/07/2011,9.00,-0.6,,2,,-0.3,,2,,,,,
24/07/2011,10.00,-0.6,,2,,-0.5,,2,,,,,
24/07/2011,11.00,-0.8,,2,,-0.4,,2,,,,,
24/07/2011,12.00,-0.5,,2,,-0.5,,2,,,,,
24/07/2011,13.00,-0.4,,2,,-0.1,,2,,,,,
24/07/2011,14.00,-0.5,,2,,0.2,,2,,,,,
24/07/2011,15.00,-0.5,,2,,-0.1,,2,,,,,
24/07/2011,16.00,1.0,,2,,-0.4,,2,,,,,
24/07/2011,17.00,0.6,,2,,0.8,,2,,,,,
24/07/2011,18.00,3.2,,2,,0.8,,2,,,,,
24/07/2011,19.00,1.9,,2,,0.7,,2,,,,,
24/07/2011,20.00,-0.3,,2,,0.2,,2,,,,,
24/07/2011,21.00,-0.4,,2,,-0.5,,2,,,,,
24/07/2011,22.00,-0.3,,2,,-0.5,,2,,,,,
24/07/2011,23.00,-0.2,,2,,-0.4,,2,,,,,
25/07/2011,0.00,-0.4,-0.2,2,,-0.4,-0.2,2,,,#DIV/0!,,
25/07/2011,1.00,-0.4,,2,,-0.5,,2,,,,,
25/07/2011,2.00,-0.5,,2,,-0.5,,2,,,,,
25/07/2011,3.00,-0.6,,2,,-0.2,,2,,,,,
25/07/2011,4.00,-0.6,,2,,-0.7,,2,,,,,
25/07/2011,5.00,-0.5,,2,,-0.7,,2,,,,,
25/07/2011,6.00,-0.2,,2,,-0.3,,2,,,,,
25/07/2011,7.00,0.2,,2,,-0.5,,2,,,,,
25/07/2011,8.00,0.2,,2,,-0.4,,2,,,,,
25/07/2011,9.00,0.2,,2,,-0.3,,2,,,,,
25/07/2011,10.00,0.1,,2,,0.0,,2,,,,,
25/07/2011,11.00,-0.2,,2,,-0.4,,2,,,,,
25/07/2011,12.00,-0.3,,2,,-0.2,,2,,,,,
25/07/2011,13.00,0.0,,2,,-0.5,,2,,,,,
25/07/2011,14.00,-0.4,,2,,-0.4,,2,,,,,
25/07/2011,15.00,-0.3,,2,,-0.4,,2,,,,,
25/07/2011,16.00,1.3,,2,,-0.5,,2,,,,,
25/07/2011,17.00,2.8,,2,,0.4,,2,,,,,
25/07/2011,18.00,6.2,,2,,0.5,,2,,,,,
25/07/2011,19.00,1.7,,2,,0.8,,2,,,,,
25/07/2011,20.00,2.4,,2,,-0.1,,2,,,,,
25/07/2011,21.00,0.4,,2,,-0.2,,2,,,,,
25/07/2011,22.00,-0.1,,2,,-0.4,,2,,,,,
25/07/2011,23.00,0.2,,2,,-0.4,,2,,,,,
26/07/2011,0.00,-0.5,0.5,2,,-0.3,-0.3,2,,,#DIV/0!,,
26/07/2011,1.00,-0.5,,2,,-0.4,,2,,,,,
26/07/2011,2.00,-0.5,,2,,-0.7,,2,,,,,
26/07/2011,3.00,-0.4,,2,,-0.6,,2,,,,,
26/07/2011,4.00,-0.4,,2,,-0.5,,2,,,,,
26/07/2011,5.00,-0.4,,2,,-0.5,,2,,,,,
26/07/2011,6.00,-0.2,,2,,-0.6,,2,,,,,
26/07/2011,7.00,-0.1,,2,,-0.9,,2,,,,,
26/07/2011,8.00,-0.2,,2,,-1.0,,2,,,,,
26/07/2011,9.00,0.0,,2,,-0.9,,2,,,,,
26/07/2011,10.00,-0.2,,2,,-0.7,,2,,,,,
26/07/2011,11.00,0.5,,2,,-0.8,,2,,,,,
26/07/2011,12.00,0.2,,2,,-0.5,,2,,,,,
26/07/2011,13.00,0.4,,2,,-0.5,,2,,,,,
26/07/2011,14.00,1.7,,2,,-0.5,,2,,,,,
26/07/2011,15.00,1.0,,2,,0.0,,2,,,,,
26/07/2011,16.00,0.1,,2,,0.0,,2,,,,,
26/07/2011,17.00,1.1,,2,,-0.5,,2,,,,,
26/07/2011,18.00,0.7,,2,,-0.3,,2,,,,,
26/07/2011,19.00,0.0,,2,,-0.3,,2,,,,,
26/07/2011,20.00,0.0,,2,,-0.3,,2,,,,,
26/07/2011,21.00,-0.4,,2,,-0.4,,2,,,,,
26/07/2011,22.00,-0.3,,2,,-0.4,,2,,,,,
26/07/2011,23.00,0.1,,2,,-0.2,,2,,,,,
27/07/2011,0.00,0.2,0.1,2,,-0.2,-0.5,2,,,#DIV/0!,,
27/07/2011,1.00,0.0,,2,,-0.2,,2,,,,,
27/07/2011,2.00,0.1,,2,,-0.3,,2,,,,,
27/07/2011,3.00,0.2,,2,,-0.6,,2,,,,,
27/07/2011,4.00,0.0,,2,,-0.5,,2,,,,,
27/07/2011,5.00,0.1,,2,,-0.5,,2,,,,,
27/07/2011,6.00,0.4,,2,,-0.2,,2,,,,,
27/07/2011,7.00,1.0,,2,,-0.5,,2,,,,,
27/07/2011,8.00,0.9,,2,,-0.4,,2,,,,,
27/07/2011,9.00,0.9,,2,,-0.4,,2,,,,,
27/07/2011,10.00,3.0,,2,,-0.2,,2,,,,,
27/07/2011,11.00,2.2,,2,,1.7,,2,,,,,
27/07/2011,12.00,0.7,,2,,0.6,,2,,,,,
27/07/2011,13.00,0.5,,2,,0.2,,2,,,,,
27/07/2011,14.00,0.6,,2,,0.1,,2,,,,,
27/07/2011,15.00,0.7,,2,,0.1,,2,,,,,
27/07/2011,16.00,0.4,,2,,0.0,,2,,,,,
27/07/2011,17.00,-0.1,,2,,0.2,,2,,,,,
27/07/2011,18.00,0.2,,2,,0.0,,2,,,,,
27/07/2011,19.00,0.1,,2,,0.0,,2,,,,,
27/07/2011,20.00,-0.1,,2,,-0.2,,2,,,,,
27/07/2011,21.00,-0.2,,2,,-0.3,,2,,,,,
27/07/2011,22.00,-0.2,,2,,-0.2,,2,,,,,
27/07/2011,23.00,-0.2,,2,,-0.5,,2,,,,,
28/07/2011,0.00,-0.4,0.5,2,,-0.4,-0.1,2,,,#DIV/0!,,
28/07/2011,1.00,-0.4,,2,,-0.4,,2,,,,,
28/07/2011,2.00,-0.3,,2,,-0.4,,2,,,,,
28/07/2011,3.00,-0.2,,2,,-0.4,,2,,,,,
28/07/2011,4.00,0.5,,2,,-0.5,,2,,,,,
28/07/2011,5.00,2.4,,2,,-0.7,,2,,,,,
28/07/2011,6.00,4.7,,2,,-0.8,,2,,,,,
28/07/2011,7.00,1.0,,2,,-0.7,,2,,,,,
28/07/2011,8.00,0.0,,2,,-0.7,,2,,,,,
28/07/2011,9.00,0.0,,2,,-0.4,,2,,,,,
28/07/2011,10.00,-0.1,,2,,-0.3,,2,,,,,
28/07/2011,11.00,-0.3,,2,,-0.4,,2,,,,,
28/07/2011,12.00,-0.1,,2,,-0.5,,2,,,,,
28/07/2011,13.00,-0.1,,2,,-0.4,,2,,,,,
28/07/2011,14.00,-0.3,,2,,-0.4,,2,,,,,
28/07/2011,15.00,-0.2,,2,,-0.3,,2,,,,,
28/07/2011,16.00,-0.3,,2,,-0.2,,2,,,,,
28/07/2011,17.00,-0.4,,2,,-0.2,,2,,,,,
28/07/2011,18.00,-0.3,,2,,-0.1,,2,,,,,
28/07/2011,19.00,-0.2,,2,,-0.3,,2,,,,,
28/07/2011,20.00,-0.2,,2,,-0.6,,2,,,,,
